runfile('/local-scratch/parmis/inductive_learning/LP_inductive_learning/pn2_main.py', wdir='/local-scratch/parmis/inductive_learning/LP_inductive_learning')
Reloaded modules: dataCenter, utils, models, classification, plotter

KDD SETING: Namespace(DropOut_rate=0.3, Vis_step=50, batch_norm=True, config='experiments.conf', dataSet='cora', decoder_type='ML_SBM', encoder_layers='64', encoder_type='Multi_GCN', epoch_number=300, lr=0.01, model='KDD', mpath='VGAE_FrameWork_MODEL', negative_sampling_rate=1, num_node=-1, num_of_comunities=128, num_of_relations=2, save_embeddings_to_file=True, seed=123, split_the_data_to_train_test=True, use_feature=True)
using device 0 GeForce GTX TITAN X
DEVICE: 0
Finish spliting dataset to train and test.
Epoch: 001 | Loss: 2.805342 | Reconstruction_loss: 2.371756 | z_kl_loss: 0.433587 | Accuracy: 0.500277
Epoch: 207 | Loss: 0.179913 | Reconstruction_loss: 0.129669 | z_kl_loss: 0.050244 | Accuracy: 0.934422
Epoch: 208 | Loss: 0.178397 | Reconstruction_loss: 0.128054 | z_kl_loss: 0.050342 | Accuracy: 0.932338
Epoch: 209 | Loss: 0.183122 | Reconstruction_loss: 0.132848 | z_kl_loss: 0.050275 | Accuracy: 0.937004
Epoch: 210 | Loss: 0.176031 | Reconstruction_loss: 0.125936 | z_kl_loss: 0.050095 | Accuracy: 0.942516
Epoch: 211 | Loss: 0.172927 | Reconstruction_loss: 0.122933 | z_kl_loss: 0.049994 | Accuracy: 0.945181
Epoch: 212 | Loss: 0.177305 | Reconstruction_loss: 0.127305 | z_kl_loss: 0.050000 | Accuracy: 0.943035
Epoch: 213 | Loss: 0.174498 | Reconstruction_loss: 0.124428 | z_kl_loss: 0.050070 | Accuracy: 0.938980
Epoch: 214 | Loss: 0.177906 | Reconstruction_loss: 0.127865 | z_kl_loss: 0.050041 | Accuracy: 0.937078
Epoch: 215 | Loss: 0.168035 | Reconstruction_loss: 0.118103 | z_kl_loss: 0.049933 | Accuracy: 0.939146
Epoch: 216 | Loss: 0.177702 | Reconstruction_loss: 0.127954 | z_kl_loss: 0.049748 | Accuracy: 0.941944
Epoch: 217 | Loss: 0.172864 | Reconstruction_loss: 0.123308 | z_kl_loss: 0.049556 | Accuracy: 0.944952
Epoch: 218 | Loss: 0.173769 | Reconstruction_loss: 0.124326 | z_kl_loss: 0.049443 | Accuracy: 0.943967
Epoch: 219 | Loss: 0.171963 | Reconstruction_loss: 0.122517 | z_kl_loss: 0.049447 | Accuracy: 0.943534
Epoch: 220 | Loss: 0.172910 | Reconstruction_loss: 0.123364 | z_kl_loss: 0.049546 | Accuracy: 0.938890
Epoch: 221 | Loss: 0.174377 | Reconstruction_loss: 0.124825 | z_kl_loss: 0.049552 | Accuracy: 0.938050
Epoch: 222 | Loss: 0.165832 | Reconstruction_loss: 0.116350 | z_kl_loss: 0.049483 | Accuracy: 0.941857
Epoch: 223 | Loss: 0.168882 | Reconstruction_loss: 0.119609 | z_kl_loss: 0.049273 | Accuracy: 0.948426
Epoch: 224 | Loss: 0.176840 | Reconstruction_loss: 0.127575 | z_kl_loss: 0.049265 | Accuracy: 0.946483
Epoch: 225 | Loss: 0.171476 | Reconstruction_loss: 0.121883 | z_kl_loss: 0.049592 | Accuracy: 0.941349
Epoch: 226 | Loss: 0.170355 | Reconstruction_loss: 0.120610 | z_kl_loss: 0.049746 | Accuracy: 0.936890
Epoch: 227 | Loss: 0.170792 | Reconstruction_loss: 0.121117 | z_kl_loss: 0.049675 | Accuracy: 0.938285
Epoch: 228 | Loss: 0.169476 | Reconstruction_loss: 0.120009 | z_kl_loss: 0.049467 | Accuracy: 0.939889
Epoch: 229 | Loss: 0.170153 | Reconstruction_loss: 0.120885 | z_kl_loss: 0.049268 | Accuracy: 0.949076
Epoch: 230 | Loss: 0.165227 | Reconstruction_loss: 0.115972 | z_kl_loss: 0.049254 | Accuracy: 0.948397
Epoch: 231 | Loss: 0.168846 | Reconstruction_loss: 0.119525 | z_kl_loss: 0.049321 | Accuracy: 0.943514
Epoch: 232 | Loss: 0.168568 | Reconstruction_loss: 0.119283 | z_kl_loss: 0.049285 | Accuracy: 0.941519
Epoch: 233 | Loss: 0.166220 | Reconstruction_loss: 0.116984 | z_kl_loss: 0.049236 | Accuracy: 0.941982
Epoch: 234 | Loss: 0.167441 | Reconstruction_loss: 0.118318 | z_kl_loss: 0.049123 | Accuracy: 0.943403
Epoch: 235 | Loss: 0.171572 | Reconstruction_loss: 0.122533 | z_kl_loss: 0.049039 | Accuracy: 0.945999
Epoch: 236 | Loss: 0.164520 | Reconstruction_loss: 0.115441 | z_kl_loss: 0.049079 | Accuracy: 0.949274
Epoch: 237 | Loss: 0.162867 | Reconstruction_loss: 0.113688 | z_kl_loss: 0.049178 | Accuracy: 0.944163
Epoch: 238 | Loss: 0.168172 | Reconstruction_loss: 0.118936 | z_kl_loss: 0.049237 | Accuracy: 0.943648
Epoch: 239 | Loss: 0.168229 | Reconstruction_loss: 0.118947 | z_kl_loss: 0.049282 | Accuracy: 0.945116
Epoch: 240 | Loss: 0.163468 | Reconstruction_loss: 0.114057 | z_kl_loss: 0.049411 | Accuracy: 0.943038
Epoch: 241 | Loss: 0.163813 | Reconstruction_loss: 0.114366 | z_kl_loss: 0.049447 | Accuracy: 0.945528
Epoch: 242 | Loss: 0.165144 | Reconstruction_loss: 0.115630 | z_kl_loss: 0.049514 | Accuracy: 0.949760
Epoch: 243 | Loss: 0.165421 | Reconstruction_loss: 0.115816 | z_kl_loss: 0.049605 | Accuracy: 0.948948
Epoch: 244 | Loss: 0.162788 | Reconstruction_loss: 0.113231 | z_kl_loss: 0.049557 | Accuracy: 0.947210
Epoch: 245 | Loss: 0.163035 | Reconstruction_loss: 0.113624 | z_kl_loss: 0.049410 | Accuracy: 0.944567
Epoch: 246 | Loss: 0.163167 | Reconstruction_loss: 0.114094 | z_kl_loss: 0.049074 | Accuracy: 0.945683
Epoch: 247 | Loss: 0.159119 | Reconstruction_loss: 0.110357 | z_kl_loss: 0.048761 | Accuracy: 0.945438
Epoch: 248 | Loss: 0.162603 | Reconstruction_loss: 0.114190 | z_kl_loss: 0.048413 | Accuracy: 0.947132
Epoch: 249 | Loss: 0.159642 | Reconstruction_loss: 0.111358 | z_kl_loss: 0.048285 | Accuracy: 0.950729
Epoch: 250 | Loss: 0.161323 | Reconstruction_loss: 0.113020 | z_kl_loss: 0.048303 | Accuracy: 0.949421
Epoch: 251 | Loss: 0.158028 | Reconstruction_loss: 0.109551 | z_kl_loss: 0.048477 | Accuracy: 0.946271
Epoch: 252 | Loss: 0.156612 | Reconstruction_loss: 0.108036 | z_kl_loss: 0.048577 | Accuracy: 0.945201
Epoch: 253 | Loss: 0.163017 | Reconstruction_loss: 0.114443 | z_kl_loss: 0.048575 | Accuracy: 0.949345
Epoch: 254 | Loss: 0.162179 | Reconstruction_loss: 0.113677 | z_kl_loss: 0.048502 | Accuracy: 0.948432
Epoch: 255 | Loss: 0.161508 | Reconstruction_loss: 0.113175 | z_kl_loss: 0.048333 | Accuracy: 0.951120
Epoch: 256 | Loss: 0.158588 | Reconstruction_loss: 0.110258 | z_kl_loss: 0.048330 | Accuracy: 0.948181
Epoch: 257 | Loss: 0.157237 | Reconstruction_loss: 0.108883 | z_kl_loss: 0.048354 | Accuracy: 0.945850
Epoch: 258 | Loss: 0.163434 | Reconstruction_loss: 0.115095 | z_kl_loss: 0.048340 | Accuracy: 0.946739
Epoch: 259 | Loss: 0.161983 | Reconstruction_loss: 0.113521 | z_kl_loss: 0.048462 | Accuracy: 0.946129
Epoch: 260 | Loss: 0.161153 | Reconstruction_loss: 0.112543 | z_kl_loss: 0.048611 | Accuracy: 0.949495
Epoch: 261 | Loss: 0.152467 | Reconstruction_loss: 0.103651 | z_kl_loss: 0.048816 | Accuracy: 0.949089
Epoch: 262 | Loss: 0.157322 | Reconstruction_loss: 0.108381 | z_kl_loss: 0.048940 | Accuracy: 0.951333
Epoch: 263 | Loss: 0.152172 | Reconstruction_loss: 0.103111 | z_kl_loss: 0.049061 | Accuracy: 0.950116
Epoch: 264 | Loss: 0.152687 | Reconstruction_loss: 0.103519 | z_kl_loss: 0.049168 | Accuracy: 0.950882
Epoch: 265 | Loss: 0.157739 | Reconstruction_loss: 0.108517 | z_kl_loss: 0.049221 | Accuracy: 0.951553
Epoch: 266 | Loss: 0.157387 | Reconstruction_loss: 0.108207 | z_kl_loss: 0.049180 | Accuracy: 0.946810
Epoch: 267 | Loss: 0.157596 | Reconstruction_loss: 0.108632 | z_kl_loss: 0.048964 | Accuracy: 0.946053
Epoch: 268 | Loss: 0.152797 | Reconstruction_loss: 0.104102 | z_kl_loss: 0.048695 | Accuracy: 0.948736
Epoch: 269 | Loss: 0.152095 | Reconstruction_loss: 0.103727 | z_kl_loss: 0.048369 | Accuracy: 0.951879
Epoch: 270 | Loss: 0.157004 | Reconstruction_loss: 0.108865 | z_kl_loss: 0.048139 | Accuracy: 0.954389
Epoch: 271 | Loss: 0.149544 | Reconstruction_loss: 0.101296 | z_kl_loss: 0.048248 | Accuracy: 0.953013
Epoch: 272 | Loss: 0.155653 | Reconstruction_loss: 0.107369 | z_kl_loss: 0.048284 | Accuracy: 0.948410
Epoch: 273 | Loss: 0.154797 | Reconstruction_loss: 0.106520 | z_kl_loss: 0.048277 | Accuracy: 0.948364
Epoch: 274 | Loss: 0.151271 | Reconstruction_loss: 0.103048 | z_kl_loss: 0.048222 | Accuracy: 0.949225
Epoch: 275 | Loss: 0.152060 | Reconstruction_loss: 0.103972 | z_kl_loss: 0.048089 | Accuracy: 0.953275
Epoch: 276 | Loss: 0.154669 | Reconstruction_loss: 0.106671 | z_kl_loss: 0.047999 | Accuracy: 0.957174
Epoch: 277 | Loss: 0.152692 | Reconstruction_loss: 0.104619 | z_kl_loss: 0.048074 | Accuracy: 0.949456
Epoch: 278 | Loss: 0.151806 | Reconstruction_loss: 0.103758 | z_kl_loss: 0.048048 | Accuracy: 0.944186
Epoch: 279 | Loss: 0.151255 | Reconstruction_loss: 0.103427 | z_kl_loss: 0.047828 | Accuracy: 0.948871
Epoch: 280 | Loss: 0.150158 | Reconstruction_loss: 0.102559 | z_kl_loss: 0.047600 | Accuracy: 0.954699
Epoch: 281 | Loss: 0.154482 | Reconstruction_loss: 0.106886 | z_kl_loss: 0.047596 | Accuracy: 0.956098
Epoch: 282 | Loss: 0.156949 | Reconstruction_loss: 0.109110 | z_kl_loss: 0.047839 | Accuracy: 0.951249
Epoch: 283 | Loss: 0.158048 | Reconstruction_loss: 0.109838 | z_kl_loss: 0.048210 | Accuracy: 0.944319
Epoch: 284 | Loss: 0.155202 | Reconstruction_loss: 0.106680 | z_kl_loss: 0.048522 | Accuracy: 0.943925
Epoch: 285 | Loss: 0.157713 | Reconstruction_loss: 0.109090 | z_kl_loss: 0.048623 | Accuracy: 0.952726
Epoch: 286 | Loss: 0.152241 | Reconstruction_loss: 0.103607 | z_kl_loss: 0.048634 | Accuracy: 0.956376
Epoch: 287 | Loss: 0.153971 | Reconstruction_loss: 0.105183 | z_kl_loss: 0.048788 | Accuracy: 0.952653
Epoch: 288 | Loss: 0.152146 | Reconstruction_loss: 0.103173 | z_kl_loss: 0.048973 | Accuracy: 0.946130
Epoch: 289 | Loss: 0.155283 | Reconstruction_loss: 0.106319 | z_kl_loss: 0.048964 | Accuracy: 0.947353
Epoch: 290 | Loss: 0.151571 | Reconstruction_loss: 0.102709 | z_kl_loss: 0.048862 | Accuracy: 0.953755
Epoch: 291 | Loss: 0.155437 | Reconstruction_loss: 0.106539 | z_kl_loss: 0.048898 | Accuracy: 0.955782
Epoch: 292 | Loss: 0.155987 | Reconstruction_loss: 0.106918 | z_kl_loss: 0.049069 | Accuracy: 0.953839
Epoch: 293 | Loss: 0.149262 | Reconstruction_loss: 0.100072 | z_kl_loss: 0.049190 | Accuracy: 0.948347
Epoch: 294 | Loss: 0.146589 | Reconstruction_loss: 0.097490 | z_kl_loss: 0.049099 | Accuracy: 0.948738
Epoch: 295 | Loss: 0.147922 | Reconstruction_loss: 0.099168 | z_kl_loss: 0.048753 | Accuracy: 0.954126
Epoch: 296 | Loss: 0.152245 | Reconstruction_loss: 0.103886 | z_kl_loss: 0.048359 | Accuracy: 0.957816
Epoch: 297 | Loss: 0.148488 | Reconstruction_loss: 0.100374 | z_kl_loss: 0.048114 | Accuracy: 0.955357
Epoch: 298 | Loss: 0.151368 | Reconstruction_loss: 0.103455 | z_kl_loss: 0.047914 | Accuracy: 0.951690
Epoch: 299 | Loss: 0.148215 | Reconstruction_loss: 0.100389 | z_kl_loss: 0.047826 | Accuracy: 0.948421
Epoch: 300 | Loss: 0.151711 | Reconstruction_loss: 0.104034 | z_kl_loss: 0.047677 | Accuracy: 0.952323
/local-scratch/parmis/inductive_learning/LP_inductive_learning/pn2_main.py:194: SparseEfficiencyWarning: Comparing a sparse matrix with 0 using == is inefficient, try using != instead.
  test_edges_false, test_edges, train_edges_false, train_edges  = mask_test_edges(adj_list, testId, trainId)
=====================================
Result on Link Prediction Task - TRAIN
Train_acc: 0.866046  | Train_auc: 0.946176  | Train_AP: 0.947648
Confusion matrix:
 [[2647  145]
 [ 603 2189]]
=====================================
Result on Link Prediction Task - TEST
Test_acc: 0.830645  | Test_auc: 0.917284  | Test_AP: 0.904618
Confusion matrix:
 [[377  57]
 [ 90 344]]
 count is:  824
 val_acc_mean: 0.811048  | auc_mean: 0.912975  | val_ap_mean: 0.899244
 Hitting ratio is:  0.5456953642384106
